rgroups,num_atoms
[*]N1CCc2noc(C)c2C1,11
[*]N1CCC(F)(F)CC1C,10
[*]c1nc(C)c(C)c(C)n1,10
[*]N1C(=O)c2oc3ccc(C)cc3c(=O)c2C1c1cccnc1,23
[*]c1ccnc(Br)n1,8
[*]c1cc2ccccc2s1,10
[*]C(=O)C(F)(F)C(F)(F)F,10
[*]CC(C)C(C)(C)C,8
[*]N1C(=C2N=C(c3ccc(Cl)cc3)OC2=O)Sc2ccccc21,23
[*]N1COc2ccccc2C1=O,12
[*]c1sc2ccc(C#N)cc2c1C,13
[*]c1sc2nc3n(c(=O)c2c1C)CCC(C)CC3,18
[*]c1oc(C=Nc2cccnc2)cc1Br,15
[*]c1nc(C)cc(S)n1,9
[*]N1CCCC2(CC(=O)CCO2)C1,13
[*]N1C(=O)c2ccc(F)c3c(Br)ccc(c23)C1=O,18
[*]N1CCC2(CC1)CC(=O)N(N1CCCCC1)C2=O,19
[*]N1CCCc2c(C#N)cccc21,13
[*]N1CCC2(CC1)Cc1cccc(Cl)c1C(=O)O2,18
[*]N1CCC2(CCN(C3=C(C)C(=O)OC3)C2=O)C(F)C1,20
[*]CC(C#N)C(C)C,8
[*]N1CCC2(CC1)OC1CC1C2=O,13
[*]c1cc(=O)on1C,8
[*]N1CCC(=O)C2OCCC21,11
[*]CCCCCC#CC#CC#CCCC,15
[*]OP(=O)(OC)OC,8
[*]c1c(C)nc2ccc(Cl)cn12,12
[*]CP(c1ccc2ccccc2c1)c1ccc2ccccc2c1,23
[*]N1CCC2(CCOC2)C(=O)C1,12
[*]OCOC,5
[*]C(C)CCCC1=CCC2(CC1)OCCO2,16
[*]N1C=NC=NCC1=O,9
[*]N1CCC(F)(F)C1,8
[*]N1CCCc2cc(C)cc(C)c21,13
[*]C(C)CCCCC,8
[*]N1C(=O)CC2(CC3C=CC2C3)C1=O,14
[*]N1CCCC2(COCC(=O)C2)C1,13
[*]c1nc2cc(Cl)cc(C)c2o1,12
[*]c1ncc2c(n1)N(C)C(=O)OC2,13
[*]CS(=O)(=O)c1c(C)cccc1C,13
[*]N1CCc2cc3cc(C)ccc3nc21,15
[*]CC#CCCl,6
[*]CC#Cc1ccc(Br)cc1,11
[*]CCS(=O)c1ccccc1Br,12
[*]N1Cc2nc(C)n(C)c(=O)c2C1,13
[*]CS(=O)c1ccc(Br)cc1,11
[*]N1[CH][N][C]2[C]1[N][CH][N]C2=O,11
[*]N1CCCc2ccccc2C1,12
[*]CC[Se]C#N,6
[*]N1C(=O)C2C(=O)Oc3ccc(Br)cc3C2C2(CCCC2)C1=O,23
[*]c1ncc2cccc(Br)c2n1,12
[*]N1C(=O)CSC1=NC(C)=O,11
[*]CC(=O)CC#CC(C)(C)C,11
[*]C(=O)n1ccc(C)cc1=NC1CCCCC1,17
[*]CC(=C)CCCC#C,9
[*]CN1C(=O)COc2ncc(I)cc21,14
[*]ON=C(C)C1CCOC1,10
[*]N1CCC(C2(C#N)CCOCC2)CC1,15
[*]N1CCCC2OC21,8
[*]N1C(=O)c2oc3ccc(Br)cc3c(=O)c2C1c1ccccc1,23
[*]N1CCC(N2C(=O)CN=C(c3ccccc3F)c3cc(Cl)ccc32)CC1,27
[*]N1N=C(c2ccc(F)cc2)OCC1=O,15
[*]CN(OC)c1nc2cc(Br)ccc2o1,15
[*]N1CCC2(CO2)C(C)(C)C1,11
[*]c1nc2c(s1)C1CCC(C2)N1C,13
[*]c1nc2c(s1)CC1(C)CCC3C(C)C(=O)OC3C1C2C,21
[*]N1CCOCC(S(=O)(=O)Cl)C1,12
[*]c1ccc(I)o1,7
[*]c1noc(=O)c2ccccc12,12
[*]OS(=O)(=O)c1cccc2cc(C)cnc12,16
[*]c1oc(=O)c2ccccc2c1C,13
[*]CCC(=O)C(C)(C)CC=C,11
[*]N1CCc2cc(Br)c(F)cc2C1,13
[*]N1CCOC(C#C)C1,9
[*]c1ccc(C#N)c(S)n1,10
[*]c1noc(C2=COCCC2)n1,12
[*]CN1CCN(C)P12=NP(N1CCOCC1)(N1CCOCC1)=NP(N1CCOCC1)(N1CCOCC1)=N2,37
[*]N1CCn2c(cc3c2CCCC3)C1=O,15
[*]c1nnc(S)n1N=Cc1cn(C)c2ccccc12,19
[*]N1CCCC2CN(S(=O)(=O)N3CCOCC3)CCC21,20
[*]N1C(=O)OC(C)(C)C12C=Cc1cc(Br)cc(Br)c1O2,20
[*]c1ccc(N=C=S)cn1,10
[*]c1nc2ccc(F)cc2n1C,12
[*]c1nc2ccc(C)cn2c1C=O,13
[*]N1C(=O)CCCS1(=O)=O,10
[*]OC1CCCc2nc(C)sc21,12
[*]c1nnn2c1COCC2,10
[*]c1nc2oc3c(=O)n(C)cnc3c2c2c1COC(C)(C)C2,22
[*]N1CCCCC12COCCC2=O,13
[*]N1CCC2(CCC2)OC1=O,11
[*]c1nnccc1Cl,8
[*]CC1=CC(=O)OC1=CBr,10
[*]O[Si](C)(C)c1ccccc1,11
[*]N1CCC(=O)N2CCCCC12,12
[*]c1cn2c(Br)cccc2n1,11
[*]c1cc(C=O)cs1,8
[*]N1CC2COCC2C1=O,10
[*]c1nccc2occc12,10
[*]ON=C(CC)c1cc(F)ccc1F,14
[*]CC=C(F)Br,6
[*]N1CCC2(CC1)OC(=O)Cc1sccc12,16
[*]N1CCC2CC(=O)c3cccc1c32,14
[*]CN1CCOC2(CCC2)C1,11
[*]c1nccc2sc(Br)cc12,11
[*]N1C(=O)C(Cl)=C(N2CCc3ccccc32)C1=O,18
[*]N1CCCc2cccc(n2)CCCOCC1,17
[*]N1CCCC2(CCCCc3ccccc3OCCN(C)C2=O)C1,24
[*]N1C(=O)c2oc3cc(C)c(C)cc3c(=O)c2C12C(=O)N(CC)c1ccccc12,29
[*]c1nc(C)nc2c1COCC2,12
[*]c1nsnc1C,7
[*]N1CC=C(c2coc3cc(F)ccc23)CC1,17
[*]c1cc2n(c(=O)n1)CCc1cc(C#CC(C)C)ccc1-2,21
[*]N1CCC2(CC1)CC21C(=O)OC(C)(C)OC1=O,18
[*]SC(=S)N1CCCC1,9
[*]CC1COc2ccccc21,11
[*]CCC(Cl)C(C)(C)C,9
[*]N1c2ccccc2Oc2cc(C#N)ccc21,17
[*]c1nn(C)c2nccnc12,11
[*]c1nc(I)n(C)c1I,9
[*]N1CCCc2c(C)cc(C)cc2C1,14
[*]c1nc(C)ncc1Br,9
[*]N1C(=O)CSC1=NN=C(C)C1CCCCC1,17
[*]c1cc(=O)c2cc(Cl)c(C)cc2o1,14
[*]c1nc(C)c(Br)c(C)n1,10
[*]CS(=O)(=O)c1ccc(F)cc1,12
[*]c1c(C#N)cnc2c(P(=O)(OC)OC)cnn12,18
[*]N1CCCN(C2=NS(=O)(=O)C(c3ccc(C)cc3)=C2C)CC1,23
[*]N1Cc2cc3c(cc2C2(CCCC2)C1)OCCO3,19
[*]N1CC(C)(C)CCC1C1(C)CO1,13
[*]c1nc(Cl)c2c(C)c(C)sc2n1,13
[*]c1nc2c(c3ccccc13)C(=O)c1ccccc1-2,19
[*]c1cnc2n1-c1ccccc1OC2,14
[*]c1csc(=Nc2cccc(C)c2)n1N=Cc1ccc2c(c1)OCCO2,26
[*]c1scc(Br)c1Br,8
[*]c1nc2cnccc2nc1C,12
[*]C(C)(C#N)CC,7
[*]c1cccc2ccnn12,10
[*]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,19
[*]c1nn2c(C)nnc2s1,10
[*]c1nc(=O)c2ccccc2s1,12
[*]N1CCOC([2H])([2H])C1=O,10
[*]N1CC2(CCOCC2)C1,10
[*]c1cc2ccccc2n1OC,12
[*]c1nc2c(s1)CCCC2,10
[*]ON=C(CC)c1ccc(F)cc1,13
[*]c1nc(C)c(Br)cc1Br,10
[*]N1CCc2ccccc2C1C(C)(C)C,15
[*]c1nc2ccccc2nc1Cl,12
[*]c1oc(C)nc1C#N,9
[*]N1C(=O)CC12CCCCC2,11
[*]C(C)(C)C1=CCCCC1,10
[*]N1C(=O)c2oc3ccc(Br)cc3c(=O)c2C1c1ccc(C)cc1,24
[*]N1[C]2[CH][C](C)[C](C)[CH][C]2[N][C]2[C]1[N]C(=O)[N]C2=O,19
[*]OS(=O)(=O)CCC(F)(F)F,11
[*]c1noc2cc(C)c(Cl)c(C)c12,13
[*]N1CCC2(CC1)OCc1ccccc1O2,16
[*]c1nn2c(nc1=O)-c1cc(F)ccc1N1C(=O)CCC12C,22
[*]C(C)CC#N,6
[*]c1nsc2ccccc12,10
[*]c1ncnc2c1c1c(c(=S)n2C)COC(C)(C)C1,19
[*]c1nc2cccc(C)c2n1N1CCOCC1,17
[*]N1CC(C)(C)c2ccc(Br)cc21,13
[*]C(=O)C(C)C(=O)C(F)(F)F,11
[*]CC(C)(C)CC(C)=O,9
[*]N1CCN2C(=O)CN(C)C(=O)C2C1,14
[*]CCC(C)C=C,7
[*]c1nc2cc(C)cc(C)n2n1,12
[*]N1CC2(CCC(=O)CO2)C1,11
[*]c1ccc([N+](=O)[O-])o1,9
[*]c1cn(C2CCc3ccc(F)cc32)nn1,16
[*]N1CC2(CC=C(B3OC(C)(C)C(C)(C)O3)CO2)C1,19
[*]c1nc(Cl)nc2sc3c(c12)CCC(C)C3,16
[*]N1C(=O)CSC1=NN=C(C)C,12
[*]N1C(=O)CCCC(C)C1=O,11
[*]c1cc2nc(C)ccc2o1,11
[*]c1sc(C)c(C)c1C,9
[*]c1nc2sc3c(Cl)ncnc3c2c2c1CCC2,18
[*]CC(=O)N(C)OC,8
[*]c1nc(Cl)cc2ccccc12,12
[*]N1CCC2(CC1)OC(C)c1ccccc12,16
[*]C[N+]1=CC2C(=CC3OCOC3=C2OC)C=C1,17
[*]c1nc(Br)ns1,7
[*]N1c2ccccc2SC2C=CC=CC21,15
[*]OC1=C(c2cccc(F)c2)C(=O)OC1,15
[*]N1C(=O)C(c2ccc(Cl)cc2)=C(N2CCCc3ccccc32)C1=O,25
[*]ON1CCCC1=O,8
[*]N1C(C=C)C2OC(C)(C)OC2C1C=O,15
[*]CC(=C)Cl,5
[*]N1C2COCC1C(=O)C2,10
[*]c1nn2c(=O)ccnc2s1,11
[*]N1Cc2ccccc2C#Cc2ccccc21,17
[*]CC(C)(C)CCl,7
[*]c1nc2c(F)cccc2n1C,12
[*]N1CC(=O)N2CCc3ccccc3C2CC1=O,18
[*]CCCCCCCl,8
[*]CC(=O)CCC(F)(F)F,10
[*]c1nc(C)nn1C,8
[*]CCC1=CCOC1,8
[*]N1CCC2(CC1)CC(=O)C=C(c1ccccc1)O2,19
[*]CC(=O)C(C)CCC,9
[*]c1cnc(S(C)(=O)=O)cn1,11
[*]CC[Si](C)(C)C,7
[*]OS(=O)(=O)c1ccc2c(c1)CCCC2,15
[*]c1c(Cl)c2cc(Br)ccc2n1C,13
[*]c1nccc2sc(C)cc12,11
[*]N(C)S(=O)(=O)N1CC(C)OC(C)(C)C1,15
[*]CC#Cc1ccccc1,10
[*]c1sc2cccc(C)c2c1Cl,12
[*]C(=O)n1nc2c3c(cccc31)C(=O)c1ccccc1-2,20
[*]N1CCCCC12COCC2=O,12
[*]N1CCC2(CC1)C1CCOC(=O)C1C1CCCN12,19
[*]C(=O)C(Br)Br,6
[*]N1C(=O)CN(C)C1=O,9
[*]N1C(=O)C(=O)OC1=C(CC)c1ccccc1,17
[*]c1nc(Br)cn1C,8
[*]N1CC2COCC1C2,9
[*]OC=C1C(=O)C(C)(C)OC1(C)C,13
[*]N1CCOC2(CCOCC2)CC1,13
[*]N1CC=C(c2cncc(F)c2)CC1,14
[*]N1CC(C)(C)c2ccccc21,12
[*]N1CCn2c(=O)c3cc(Cl)cnc3n2CC1,17
[*]N1CCn2c(cccc2=O)C1,12
[*]N1CC=C(c2ccc3cc(F)ccc3c2)CC1,18
[*]N1CCC2(CC1)CC(=O)N(C)O2,13
[*]N1CCOc2cc(C)ccc21,12
[*]OC1=C(c2ccc(C)cc2)C(=O)OC1,15
[*]C(C)(C)C#Cc1ccc(F)cc1,13
[*]N1COC(C)c2nc3ccc(Cl)cc3n2C1,17
[*]C(CBr)C(C)(C)C,8
[*]N1CCn2ncc(Br)c21,10
[*]N1CCOC2(CCC3(CC2)OCCO3)C1,16
[*]c1sc(C)cc1C#N,9
[*]c1ncc(C(=C)CCl)s1,10
[*]SC#C,4
[*]C(=O)C(C)C(=O)C(F)F,10
[*]On1ccccc1=S,9
[*]c1nc([N+](=O)[O-])nn1C,10
[*]CC(=O)CC=C,7
[*]c1nnc2c3c(C)c(C)sc3ncn12,15
[*]N1CCC2(CC1)OC(=O)CS2,12
[*]c1nnc2n3ncnc3c3c4c(sc3n12)CCC(C)C4,21
[*]c1nc(C)c(Cl)s1,8
[*]N1CCC2(CCC(=O)O2)C1,11
[*]CCC(C)=O,6
[*]N1CC(C)(C)C1=O,8
[*]c1nn(C)c2cc(Br)ccc12,12
[*]N1CCOC2COCC21,10
[*]c1c2c(=O)n(C)c(=O)n(C)c2c2n1CCOC2c1cccc2ccccc12,28
[*]c1cc(=O)cc(C)n1C,10
[*]c1nnc(S)n1N=Cc1ccccc1C,16
[*]N1CCN(C)C2(CCC(=O)N(C)CC2)C1,16
[*]C(C=O)B1OC(=O)CN(C)CC(=O)O1,15
[*]c1ccc(C#N)s1,8
[*]CC1(C)OCCc2sccc21,12
[*]N1CC(C)Oc2c(F)cccc21,13
[*]ON=C(c1ccc(F)c(C)c1)C1CC1,15
[*]C(C)S(=O)(=O)C1CCOCC1,12
[*]N1CCC12CCOCC2=O,11
[*]c1nc(Cl)sc1Cl,8
[*]OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,18
[*]c1c(C)nc2sc(C)nn12,11
[*]N1c2ccccc2N(C)CC1(C)C,14
[*]c1nnc2n1N=C(c1ccc3c(c1)OCCO3)CS2,20
[*]N1C(=O)C(C)C2c3cc(Br)ccc3OC(=O)C2C1=O,20
[*]CS(=O)(=O)N1OC2CCC1CC2,13
[*]N1C(=O)c2oc3ccc(C)cc3c(=O)c2C1c1ccc(F)cc1,24
[*]N1CCOCC2(CC(=O)C2)C1,12
[*]N1CC(C)(C)CC(C)(C)C1,11
[*]c1nc2c(F)cccc2o1,11
[*]c1nc(C)nc2sc3c(c12)CCCC3,15
[*]N1C2CCC1C(=O)OC2=O,11
[*]N1C(=O)C(c2ccc([N+](=O)[O-])cc2)=C(N2CCCCC2)C1=O,23
[*]c1oc(C)nc1S(=O)(=O)c1ccc(Br)cc1,17
[*]N1CC2CC1C2C1CC(=O)OC1=O,14
[*]c1nccnc1C1=CCOC(C)(C)C1,15
[*]N1CCn2c(Br)cnc2C1,11
[*]c1nc2cc(Br)cnc2n1C,12
[*]c1ncc(C)cc1C#C,10
[*]c1nc2cccnc2s1,10
[*]N1C(=O)C(Cl)=C(N2CCOCC2)C1=O,15
[*]N1COC2CCCCCC21,11
[*]N1CCS1(=O)=O,7
[*]c1ncc([Zn+])cn1,8
[*]c1nc(C)c2c(n1)N(CCC(C)C)C(=O)CC2,18
[*]c1cc2c(nc3sccn32)s1,12
[*]N1C(=O)C(c2ccc(Cl)cc2Cl)=C(N2CCCC2)C1=O,21
[*]CCC1=NCCc2ccccc21,13
[*]N1C(=O)C(=O)OC1=Cc1ccccc1,15
[*]N1CC(S(=O)(=O)CCCCC)C1,13
[*]CC(C)CC(F)F,8
[*]CCCS(=O)(=O)CC,9
[*]N1CC(=O)N(C)c2ccccc21,13
[*]N1C2C=C(c3ccccc3)CC1CC2,15
[*]c1cc(=O)c2cc(C)cc(C)c2o1,14
[*]C(Br)C(C)C,6
[*]N1CCCCCCCCCCCOC1=O,16
[*]ON=Cc1onc2c1CCOC2c1ccc(Cl)cc1,20
[*]C(=O)CS(=O)CCC(C)=O,11
[*]N1CCC2(CC1)OC21c2ccc(Cl)cc2CCc2cccnc21,24
[*]N1CCC2(CC1)Cn1c(cc3ccccc31)C(=O)O2,20
[*]CCCCC#N,7
[*]N1CC(=O)N2CCCCC2C1,12
[*]N1Cc2cc(Br)ccc2C1=O,12
[*]N1CC2CC1CS2(=O)=O,10
[*]N1CCCC2OC(=O)OC21,11
[*]CS(=O)(=O)OC,7
[*]N1COc2c3c(c4c(c2C1)OC1(C)OCC(C)C1C4)OC1(C)OCC(C)C1C3,29
[*]c1c([N+](=O)[O-])cnn1C,10
[*]c1nc2c3c4c(sc3ncn2n1)CCCC4C,18
[*]CCC[Si](OC)(OC)OC,11
[*]N1CCS(=O)(=NS(C)(=O)=O)CC1,13
[*]N1CCc2ccc(F)cc2C1,12
[*]c1nn2c(=O)c3cc(C)ccc3nc2c2ccccc12,21
[*]c1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,20
[*]CCCS(=O)(=O)F,8
[*]OP(=O)(CN1CCOCC1)c1ccccc1,17
[*]c1nc2c(s1)CCOC2,10
[*]c1cc2n(n1)CC1(CO2)CO1,12
[*]N1CCC2(CCOC2)C1,10
[*]C(Cl)C(C)(C)C,7
[*]c1nc2c(cc1C#N)C(=O)CCC2,14
[*]c1nc2sc(=CN3CCOCC3)c(=O)n2n1,17
[*]N(C)C1c2ccccc2-c2ccccc21,16
[*]N1C(=O)CSC12C(=O)N1CCCc3cccc2c31,19
[*]N1CC(C)SC(C)C1,9
[*]c1ncc(C#Cc2ccccc2)cc1F,16
[*]c1cc2c(s1)CCN(C#N)C2,12
[*]CS(=O)C1CCCCC1,10
[*]C[n+]1ccccc1,8
[*]N1CCOC(C=C[N+](=O)[O-])C1,12
[*]N1CCC(C)(C#N)C1,9
[*]N1CCN(C)C(C)C1C,10
[*]c1nc(C)cc(C=O)n1,10
[*]N1CCC2CCN(C)CC21,11
[*]c1nc2ccc(C)cn2c1Br,12
[*]N1CCC2(CC1)OC(=O)N(C)c1ncccc12,18
[*]CN1C(=O)CN=C(c2ccccc2Cl)c2cc(Cl)ccc21,22
[*]C(Cl)C(Cl)(Cl)Cl,7
[*]c1ccc2sccc2n1,10
[*]N(C)C(=S)N1CC(C)OC(C)C1,13
[*]C(=O)C(C)S(=O)CC(C)=O,11
[*]C(C)(C)CS(=O)Cl,8
[*]N1CCCc2c1ccc1c2ncn1C,15
[*]c1nc2c(s1)CCCCC2,11
[*]N1C(=O)C(c2ccc([N+](=O)[O-])cc2)=C(N2CCCc3ccccc32)C1=O,27
[*]CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,22
[*]CC[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,20
[*]c1nccc(Br)c1Br,9
[*]c1ccc2nc3ccccc3c(=O)n2n1,16
[*]c1cc(C)cc(C#N)n1,10
[*]N1CCC2(CC1)CN(C)CCN2C,14
[*]N1CCOC2c3ccsc3CCC21,14
[*]C(=O)CC(C)CC,8
[*]CC(C)C(Br)CC,8
[*]C(C)CCC=O,7
[*]CC#CC(C)(C)C,8
[*]c1nc2cc(C)cc(C)c2o1,12
[*]C(=O)CS(=O)CCCCCCCCC,15
[*]c1nc(C)nc2sc3c(c12)CCC(C)C3,16
[*]N1C(=O)CSC1=NN=C1CCCC(C)C1,16
[*]N1C(=O)CC(C2CCCCC2)C1=O,14
[*]c1cc(Br)c2ccccc2n1,12
[*]c1ccc2cc([N+](=O)[O-])ccc2n1,14
[*]CC1CCC(C)(C)c2ccccc21,14
[*]N1CCN(S(=O)(=O)N2CCC3(CCO3)C2)CC1,18
[*]N1CC(=O)N(C2CCCn3nc(C)nc32)C1=O,18
[*]c1ncsc1C=O,8
[*]C(Cl)C(F)(F)F,7
[*]c1csnn1,6
[*]ON=C1CCOCC1C,10
[*]SC(CCC=CSC)=NOS(=O)(=O)[O-],15
[*]N1CCC2(CC1)OCc1cc(F)ncc12,16
[*]c1ncnc2sc(C)c(C)c12,12
[*]C(C(C)C)S(C)(=O)=O,9
[*]N1C(=O)C2C3OC(C(Br)C3Br)C2C1=O,15
[*]c1nccc2c1CCCC2,11
[*]N1CCC2(CCN(C)C2)C1,11
[*]C(C)CCCC(C)C,9
[*]CC[PH](c1ccccc1)(c1ccccc1)c1ccccc1,22
[*]N1C(=O)CSC12C(=O)N(CN1CCC3(CC1)OCCO3)c1ccccc12,27
[*]OC#C,4
[*]c1noc(C)n1,7
[*]c1cn(C)cn1,7
[*]CN1C(=O)C(=O)c2cc(Cl)ccc21,14
[*]c1ncccc1Br,8
[*]c1nc(C)c2c(n1)N(C)C(=O)C2,13
[*]N1C(=O)CC2(CCSC2)C1=O,12
[*]c1ccc(C#Cc2ccccc2)o1,14
[*]CN1C(=O)COc2cc(C)c(Cl)cc21,15
[*]C(=O)CCCCCCCCCCCCC,16
[*]CCCC(=O)CC,8
[*]N1CC(F)(F)CC2(CO2)C1,11
[*]N1CC(C2(C)CCS(=O)(=O)CC2)CC1=O,16
[*]C[2H],3
[*]c1ccc([Mg+])s1,7
[*]c1nc2sc3c(ncn4cnnc34)c2c2c1CCC2,20
[*]c1ncc(Cl)n1C,8
[*]N1CCc2cc3c(cc2CC1=O)OCO3,16
[*]c1oc2ccc3c(c2c1C)C(=O)CC1(CCCCCC1)O3,22
[*]N1C(=O)c2oc3ccc(F)cc3c(=O)c2C1c1cccnc1,23
[*]CCN1C(=O)CCc2ccc(Cl)cc21,15
[*]COC1=C(c2ccccc2)C(=O)OC1C,16
[*]OC1=C(c2cccc(Br)c2)C(=O)OC1,15
[*]N1C2CCC1CC(S(=O)(=O)c1ccccc1)C2,18
[*]N1CCOc2c(Cl)cc(Br)cc21,13
[*]CCC(C)C,6
[*]CCCC=O,6
[*]CC(=O)n1ccc(C)cc1=NC1CCCCC1,18
[*]c1nc2cc(Cl)cnc2s1,11
[*]N1CCC(C2COC2)CC1,11
[*]c1cc(Cl)cc(C#N)n1,10
[*]N1C(C)(C)CCCC1(C)C,11
[*]N1CCC(=NOC)C1,9
[*]c1ncccc1C1=NCCC1,12
[*]c1cc(=O)n2cc(Cl)ccc2n1,13
[*]N1CC(S(=O)(=O)c2ccccc2F)C1,15
[*]N1CC(=O)Oc2ccc(S(=O)(=O)CC)cc21,17
[*]c1ccnc(C=O)n1,9
[*]N1CCC(C2CC(=O)OC2=O)C(C)C1,15
[*]N1CCCN2c3ccccc3CC2C1,15
[*]CCCS(=O)CC,8
[*]CN1CCc2sccc2C1c1ccccc1,17
[*]N1CC(C)CC1=O,8
[*]N1CC(=O)N(S(=O)(=O)c2ccc(C#N)cc2)C1=O,19
[*]CCS(=O)c1ccc(Br)cc1,12
[*]C(=O)N=S(C)(=O)CC,9
[*]N1CCS(=O)(=O)CC1=O,10
[*]N1CC(S(=O)(=O)c2nccn2C)C1,14
[*]CS(=O)(=O)c1cc(F)ccc1F,13
[*]c1ccc(C=Nc2cccc(Cl)c2)o1,15
[*]C(=O)CCC(F)(F)F,9
[*]N1C2CCCCC2N2C(=O)CCC12C,15
[*]c1ccc2c(n1)CCCC2=O,12
[*]c1nc2ncnc(S)c2s1,11
[*]CS(=O)(=NC)c1ccccc1,12
[*]c1nnc2c(Br)cccn12,11
[*]SC(=S)N1CCN(C)CC1,11
[*]c1nc(Cl)nc2c1nc1n2CCOC1(C)C,17
[*]N1CCCC2(C1)CC(F)(F)CO2,13
[*]C(=O)CS(C)=O,7
[*]N1CC(=O)N(S(=O)(=O)c2ccc(C)c(C)c2)C1=O,19
[*]N1CCC(C2CCCCC2)C1,12
[*]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,21
[*]N1CCC2(CC1)COc1ccccc12,15
[*]N1CC2(CCCCC2)CC1=O,12
[*]ON=C(c1ccc2c(c1)CC(=O)N2C)C1CC1,18
[*]N1Cc2ccc([N+](=O)[O-])cc2C1,13
[*]N1CCc2c(ncn(C)c2=O)C1,13
[*]ON=Cc1c(F)cccc1F,12
[*]CCN=C=O,6
[*]N1CC(C)Oc2ccc(Cl)cc21,13
[*]c1noc2cc(C)c(C)cc12,12
[*]C(Cl)C(C)C,6
[*]N1CC2OCC(=O)COC2C1,12
[*][N+]1(C)CCCC1,7
[*]N1CC(=O)N(S(=O)(=O)c2ccc(F)cc2)C1=O,18
[*]N1C=CC2=Nc3nc(C)[n+](C)cc3CN2C1=O,18
[*]c1ncc(C#Cc2cccc(Cl)c2)cn1,16
[*]c1nnc2c3cc([N+](=O)[O-])ccc3c(C)nn12,18
[*]C(C)C(Br)CC,7
[*]OC1=NCC(=O)N(C)c2ccccc21,15
[*]OC1=C(c2ccccc2)C(=O)OC1(C)C,16
[*]C(=O)C(C)S(=O)CC(C)C,11
[*]C(=O)C=CN(C)C,8
[*]CCC1=CC(=O)CC1,9
[*]N1CCCN(C2=NS(=O)(=O)C(c3ccc(Cl)cc3)=C2C)CC1,23
[*]CS(=O)C(C)(C)C,8
[*]N1CCC2(CC1)OCC(=O)N2C,13
[*]N1CCC(F)CC1,8
[*]OC1=CC(=O)OCC1,9
[*]CS(=O)c1ccc(Cl)cc1Cl,12
[*]CC(CC)(CC)CS,9
[*]c1ncc(C)cc1Cl,9
[*]N1CC2CC(C1)O2,8
[*]N1CCN(S(=O)(=O)N2CCOCC2)C(C)(C)C1=O,19
[*]c1cc(=O)c2c(ccc3ccccc32)o1,16
[*]c1nc2cc(C)ccc2s1,11
[*]N1CCS(=O)c2ccccc21,12
[*]N1CCc2cc(C)ccc2C1c1ccccc1C,19
[*]c1ncc2cc3ccccc3nc2c1C#N,17
[*]OP(c1ccccc1)c1ccccc1,15
[*]c1ccc(Cl)c(C)n1,9
[*]N1CCOC(C)C1=O,9
[*]N1CCc2nc(Cl)n(C)c2C1,12
[*]N1CCC(=O)N(C)c2ccccc21,14
[*]c1nc2c(S(=O)(=O)c3cccc(Cl)c3)nnn2c2ccsc12,23
[*]c1nnc2cc(C#N)ccn12,12
[*]c1nc2c(S(=O)(=O)c3c(C)cc(C)cc3C)nnn2c2ccccc12,26
[*]CC1OCc2ccccc21,11
[*]N1CC(=O)N(CCCC)c2ccccc2C1=O,18
[*]C(=O)CCCC,7
[*]N1C(=O)CN(S(=O)(=O)c2ccc(Cl)cc2)C1=O,18
[*]N1CCN(C)C2CS(=O)(=O)CC21,13
[*]N1CCC2OC2C1=O,9
[*]c1nc2ncc3c(n2n1)CCCC3=O,15
[*]c1cc2c(s1)C(C)(C)OC2(C)C,13
[*]c1onc(C)c1C,8
[*]CC=CCl,5
[*]N1CCCC2(C1)OCCO2,11
[*]N1CC(=O)Oc2cc([N+](=O)[O-])ccc21,15
[*]N1CCC2(CC1)CCC(C)(C)OC2,14
[*]c1nnc2nnc(C)n2n1,11
[*]N1C(=O)c2oc3cc(C)c(C)cc3c(=O)c2C1c1ccccc1F,25
[*]N1C(=O)c2cncnc2C1=O,12
[*]N(C)S(=O)(=O)N1CCN(C)C(C)(C)C1,15
[*]CS(=O)(=O)c1ccccc1[N+](=O)[O-],14
[*]c1ccc2nnnn2n1,10
[*]CCN1CCCCO1,9
[*]c1nc2cc(Cl)c(C)cc2cc1C#N,15
[*]c1oc(C=Nc2ccc(Br)cc2C)cc1Br,17
[*]OP(=NC(=S)N1CCOCC1)(C(C)(C)C)C(C)(C)C,20
[*]CCC(Cl)C(C)C,8
[*]N1C(=O)CSC1=NN=Cc1c(F)cccc1Cl,18
[*]N1CCCC12COCC2=O,11
[*]N1CC2(OCC1=O)c1ccccc1-c1ccccc12,20
[*]c1nc2ccccc2cc1Cl,12
[*]N1CC(=O)N(S(=O)(=O)c2ccccc2)C1=O,17
[*]N1CCCC(F)(F)C1,9
[*]N1C(=O)CC=C1C,8
[*]CCC(C)(C)CBr,8
[*]N1Cc2cc3ccccc3nc2OCC1=O,17
[*]c1cc2c(nn1)CCOC2,11
[*]c1noc(C2=CCC(C)CC2)n1,13
